"","chrom","ConsensusID","n_calls_group","n_programs_group","n_PASS_group","n_ind_group","start_plus_CI_group","start_minus_CI_group","end_plus_CI_group","end_minus_CI_group","pass"
"20700","NC_044067.1",20700,1,1,0,1,6928255,6876859,8213168,8161772,FALSE
"20701","NC_044067.1",20701,2,2,0,1,7140457,6740457,19334252,18934252,FALSE
"20702","NC_044067.1",20702,1,1,0,1,7143066,6743062,24656113,24256109,FALSE
"20703","NC_044067.1",20703,2,2,0,1,7108176,6856414,13402215,13150453,FALSE
"20704","NC_044067.1",20704,2,1,0,2,7401914,6848388,14316273,13776839,FALSE
"20705","NC_044067.1",20705,1,1,0,1,7319243,7015415,14914932,14611104,FALSE
"20706","NC_044067.1",20706,5,3,0,1,7182241,7181485,7185535,7184779,FALSE
"20707","NC_044067.1",20707,3,3,0,1,7285639,7241913,8357958,8314232,FALSE
"20708","NC_044067.1",20708,1,1,0,1,7431623,7234812,12351348,12154537,FALSE
"20709","NC_044067.1",20709,1,1,0,1,7341543,7329985,7629779,7618221,FALSE
"20710","NC_044067.1",20710,1,1,0,1,7512993,7302303,12780221,12569531,FALSE
"20711","NC_044067.1",20711,2,2,0,1,7428201,7389579,8393760,8355138,FALSE
"20712","NC_044067.1",20712,3,2,0,2,7620411,7219111,20754627,20233478,FALSE
"20713","NC_044067.1",20713,3,3,1,1,7500510,7499812,7501263,7500565,FALSE
"20714","NC_044067.1",20714,3,3,0,1,7554099,7553499,7555949,7555349,FALSE
"20715","NC_044067.1",20715,2,2,0,1,7554462,7554398,7556038,7555974,FALSE
"20716","NC_044067.1",20716,1,1,0,1,7564221,7564213,7564415,7564407,FALSE
"20717","NC_044067.1",20717,1,1,0,1,7564222,7564215,7564360,7564353,FALSE
"20718","NC_044067.1",20718,1,1,0,1,7645469,7529954,10533289,10417774,FALSE
"20719","NC_044067.1",20719,3,1,0,2,7656548,7656309,7661065,7660836,FALSE
"20720","NC_044067.1",20720,8,3,2,2,7663795,7662823,7665488,7664503,FALSE
"20721","NC_044067.1",20721,485,3,151,158,7725504,7724324,7727451,7726428,TRUE
"20722","NC_044067.1",20722,2,1,0,2,7816979,7816970,7817150,7817144,FALSE
"20723","NC_044067.1",20723,2,2,0,1,8035685,7635684,24656468,24256467,FALSE
"20724","NC_044067.1",20724,2,2,0,1,7836669,7836649,7837169,7837149,FALSE
"20725","NC_044067.1",20725,1,1,0,1,8045702,7645702,20570636,20170636,FALSE
"20726","NC_044067.1",20726,2,2,0,1,7927474,7769588,11874601,11716715,FALSE
"20727","NC_044067.1",20727,3,2,0,2,8077151,7760041,14064481,13625068,FALSE
"20728","NC_044067.1",20728,1,1,0,1,8035165,7741413,15378645,15084893,FALSE
"20729","NC_044067.1",20729,4,2,0,3,8562322,7700993,22807353,21989590,FALSE
"20730","NC_044067.1",20730,1,1,0,1,8068095,7735677,16377806,16045388,FALSE
"20731","NC_044067.1",20731,5,2,2,3,7906492,7905940,7920312,7919760,FALSE
"20732","NC_044067.1",20732,22,3,2,9,7922717,7921771,7924102,7923220,FALSE
"20733","NC_044067.1",20733,1,1,0,1,8099707,7754561,16728335,16383189,FALSE
"20734","NC_044067.1",20734,1,1,0,1,8026308,8026178,8029550,8029420,FALSE
"20735","NC_044067.1",20735,1,1,0,1,8033869,8033771,8036225,8036127,FALSE
"20736","NC_044067.1",20736,1,1,0,1,8252184,7852183,24141255,23741254,FALSE
"20737","NC_044067.1",20737,8,3,0,4,8558026,7871984,19920540,19450062,FALSE
"20738","NC_044067.1",20738,1,1,0,1,8159308,7995158,12263036,12098886,FALSE
"20739","NC_044067.1",20739,4,2,0,3,8294214,7879170,18825673,17782831,FALSE
"20740","NC_044067.1",20740,1,1,0,1,8220228,7962110,14673042,14414924,FALSE
"20741","NC_044067.1",20741,1,1,0,1,8189097,8152521,9088209,9051633,FALSE
"20742","NC_044067.1",20742,1,1,0,1,8177979,8177095,8178318,8177434,FALSE
"20743","NC_044067.1",20743,1,1,0,1,8274468,8190546,10371701,10287779,FALSE
"20744","NC_044067.1",20744,2,2,0,1,8264117,8264109,8264292,8264284,FALSE
"20745","NC_044067.1",20745,1,1,0,1,8496744,8137726,17472114,17113096,FALSE
"20746","NC_044067.1",20746,1,1,0,1,8474164,8183477,15740981,15450294,FALSE
"20747","NC_044067.1",20747,2,2,0,1,8375573,8329171,9535605,9489203,FALSE
"20748","NC_044067.1",20748,1,1,0,1,8456280,8292420,12529443,12365583,FALSE
"20749","NC_044067.1",20749,2,2,0,1,8402378,8402372,8402507,8402501,FALSE
"20750","NC_044067.1",20750,2,2,0,1,8402384,8402374,8402621,8402611,FALSE
"20751","NC_044067.1",20751,1,1,0,1,8555707,8491198,10168010,10103501,FALSE
"20752","NC_044067.1",20752,1,1,0,1,8646507,8586905,10123646,10064044,FALSE
"20753","NC_044067.1",20753,19,3,2,6,8903215,8902429,8905143,8904111,FALSE
"20754","NC_044067.1",20754,19,3,0,11,8909116,8907982,8909727,8908691,FALSE
"20755","NC_044067.1",20755,3,2,2,2,8915771,8914076,8942622,8941043,FALSE
"20756","NC_044067.1",20756,45,3,6,10,8921114,8920155,8922133,8921083,FALSE
"20757","NC_044067.1",20757,6,3,0,1,9123488,8722166,24236699,23835833,FALSE
"20758","NC_044067.1",20758,9,1,0,9,9074668,8776451,16505015,16206889,FALSE
"20759","NC_044067.1",20759,1,1,0,1,8932705,8932478,8938335,8938108,FALSE
"20760","NC_044067.1",20760,2,1,0,2,9023455,8905545,11971222,11853312,FALSE
"20761","NC_044067.1",20761,5,3,0,1,9026706,9026052,9030108,9029514,FALSE
"20762","NC_044067.1",20762,1,1,0,1,9027246,9027241,9027349,9027344,FALSE
"20763","NC_044067.1",20763,12,1,0,12,9060763,9060749,9061084,9061070,FALSE
"20764","NC_044067.1",20764,1,1,0,1,9274222,9047097,14952306,14725181,FALSE
"20765","NC_044067.1",20765,1,1,0,1,9226258,9196560,9968717,9939019,FALSE
"20766","NC_044067.1",20766,1,1,0,1,9217345,9217334,9217534,9217523,FALSE
"20767","NC_044067.1",20767,1,1,0,1,9237807,9231043,9387319,9380555,FALSE
"20768","NC_044067.1",20768,3,3,0,1,9277388,9276726,9278266,9277604,FALSE
"20769","NC_044067.1",20769,1,1,0,1,9311534,9256732,10673006,10618204,FALSE
"20770","NC_044067.1",20770,1,1,0,1,9299387,9299293,9301759,9301665,FALSE
"20771","NC_044067.1",20771,2,1,0,2,9327577,9327573,9327699,9327695,FALSE
"20772","NC_044067.1",20772,5,3,0,1,9366811,9365981,9370726,9369896,FALSE
"20773","NC_044067.1",20773,1,1,0,1,9488378,9274818,14827264,14613704,FALSE
"20774","NC_044067.1",20774,1,1,0,1,9588736,9188128,20492072,20091464,FALSE
"20775","NC_044067.1",20775,2,1,0,2,9473727,9473717,9473999,9473989,FALSE
"20776","NC_044067.1",20776,1,1,0,1,9478521,9478517,9478643,9478639,FALSE
"20777","NC_044067.1",20777,1,1,0,1,9545708,9428350,12479660,12362302,FALSE
"20778","NC_044067.1",20778,1,1,0,1,9604258,9381044,15184544,14961330,FALSE
"20779","NC_044067.1",20779,18,3,5,6,9512160,9511133,9515127,9514167,FALSE
"20780","NC_044067.1",20780,1,1,0,1,9716380,9316377,22924089,22524086,FALSE
"20781","NC_044067.1",20781,1,1,0,1,9679944,9372642,17339073,17031771,FALSE
"20782","NC_044067.1",20782,2,2,0,1,9633200,9471967,13664007,13502774,FALSE
"20783","NC_044067.1",20783,1,1,0,1,9847772,9761136,12013670,11927034,FALSE
"20784","NC_044067.1",20784,1,1,0,1,9978997,9648145,18250289,17919437,FALSE
"20785","NC_044067.1",20785,2,2,0,1,10040286,9826288,15390238,15176240,FALSE
"20786","NC_044067.1",20786,24,3,0,16,9963286,9960014,10018835,10015563,FALSE
"20787","NC_044067.1",20787,7,3,1,3,10019068,9916939,12548699,12446569,FALSE
"20788","NC_044067.1",20788,2,2,0,1,9990728,9952086,10956801,10918159,FALSE
"20789","NC_044067.1",20789,2,2,0,1,10200182,9800181,24250192,23850191,FALSE
"20790","NC_044067.1",20790,2,2,0,1,10003584,10003578,10003740,10003734,FALSE
"20791","NC_044067.1",20791,80,3,10,37,10078358,9948334,13305708,13175684,TRUE
"20792","NC_044067.1",20792,2,2,0,1,10077752,10077747,10077867,10077862,FALSE
"20793","NC_044067.1",20793,3,2,0,3,10695256,9910930,22831530,22085717,FALSE
"20794","NC_044067.1",20794,1,1,0,1,10199440,10058452,13723943,13582955,FALSE
"20795","NC_044067.1",20795,2,2,0,1,10222483,10063769,14190339,14031625,FALSE
"20796","NC_044067.1",20796,2,1,0,2,10182655,10182200,10182934,10182658,FALSE
"20797","NC_044067.1",20797,1,1,0,1,10182818,10182681,10186206,10186069,FALSE
"20798","NC_044067.1",20798,8,3,1,2,10214525,10213423,10217682,10216580,FALSE
"20799","NC_044067.1",20799,1,1,0,1,10320112,10124512,15209701,15014101,FALSE
"20800","NC_044067.1",20800,7,1,0,4,10234644,10210203,10845547,10821069,FALSE
"20801","NC_044067.1",20801,1,1,0,1,10255846,10239583,10662390,10646127,FALSE
"20802","NC_044067.1",20802,22,2,0,14,10336092,10336071,10336583,10336562,FALSE
"20803","NC_044067.1",20803,5,3,1,1,10346585,10337592,10556970,10548158,FALSE
"20804","NC_044067.1",20804,1,1,0,1,10558630,10158553,23531522,23131445,FALSE
"20805","NC_044067.1",20805,2,2,0,1,10653658,10299397,19510063,19155802,FALSE
"20806","NC_044067.1",20806,1,1,0,1,10647873,10391295,17062163,16805585,FALSE
"20807","NC_044067.1",20807,2,2,0,1,10580124,10506353,12424326,12350555,FALSE
"20808","NC_044067.1",20808,1,1,0,1,10631407,10487693,14224277,14080563,FALSE
"20809","NC_044067.1",20809,1,1,0,1,10689181,10505985,15268481,15085285,FALSE
"20810","NC_044067.1",20810,3,3,0,1,10608765,10608069,10609323,10608627,FALSE
"20811","NC_044067.1",20811,3,3,0,1,10637941,10637463,10639005,10638527,FALSE
"20812","NC_044067.1",20812,2,2,0,1,10637696,10637688,10637875,10637867,FALSE
"20813","NC_044067.1",20813,1,1,0,1,10783284,10562822,16294812,16074350,FALSE
"20814","NC_044067.1",20814,1,1,0,1,10682295,10681697,10689935,10689337,FALSE
"20815","NC_044067.1",20815,5,3,1,3,10695037,10694403,10695466,10694832,FALSE
"20816","NC_044067.1",20816,1,1,0,1,10720162,10669530,11985972,11935340,FALSE
"20817","NC_044067.1",20817,3,3,0,1,10699097,10698037,10708598,10707538,FALSE
"20818","NC_044067.1",20818,1,1,0,1,10765605,10689687,12662348,12586430,FALSE
"20819","NC_044067.1",20819,1,1,0,1,10870663,10610360,17377864,17117561,FALSE
"20820","NC_044067.1",20820,3,3,1,1,10745598,10745132,10747246,10746780,FALSE
"20821","NC_044067.1",20821,22,1,2,22,10757382,10745553,11026353,11014065,FALSE
"20822","NC_044067.1",20822,2,1,0,1,10761877,10761865,10762006,10761994,FALSE
"20823","NC_044067.1",20823,85,3,26,46,10772097,10761854,11005695,10995459,TRUE
"20824","NC_044067.1",20824,5,3,1,1,10790334,10790206,10790926,10790790,FALSE
"20825","NC_044067.1",20825,1,1,0,1,10801382,10794895,10963443,10956956,FALSE
"20826","NC_044067.1",20826,1,1,0,1,11010798,10646663,20114155,19750020,FALSE
"20827","NC_044067.1",20827,1,1,0,1,10982829,10808083,15351500,15176754,FALSE
"20828","NC_044067.1",20828,2,1,0,2,11386812,10698194,22581312,21883880,FALSE
"20829","NC_044067.1",20829,6,3,1,2,10954750,10953783,10958032,10957087,FALSE
"20830","NC_044067.1",20830,1,1,0,1,11006614,10948273,12464524,12406183,FALSE
"20831","NC_044067.1",20831,1,1,0,1,10987278,10977004,11244151,11233877,FALSE
"20832","NC_044067.1",20832,1,1,0,1,11036308,11028780,11224519,11216991,FALSE
"20833","NC_044067.1",20833,9,3,0,4,11433607,10928984,18545627,18220607,FALSE
"20834","NC_044067.1",20834,1,1,0,1,11291256,11235130,12694401,12638275,FALSE
"20835","NC_044067.1",20835,1,1,0,1,11340115,11210975,14546500,14417360,FALSE
"20836","NC_044067.1",20836,4,3,1,2,11309871,11309059,11312487,11311675,FALSE
"20837","NC_044067.1",20837,3,2,0,2,11309344,11309206,11312766,11312628,FALSE
"20838","NC_044067.1",20838,3,3,0,2,11755707,11129951,20900360,20213217,FALSE
"20839","NC_044067.1",20839,2,2,0,1,11418484,11266139,15227078,15074733,FALSE
"20840","NC_044067.1",20840,1,1,0,1,11545580,11202730,20116812,19773962,FALSE
"20841","NC_044067.1",20841,2,2,0,1,11382434,11382421,11382746,11382733,FALSE
"20842","NC_044067.1",20842,1,1,0,1,11400467,11400431,11400842,11400806,FALSE
"20843","NC_044067.1",20843,1,1,0,1,11540095,11345813,16396977,16202695,FALSE
"20844","NC_044067.1",20844,2,2,0,1,11530077,11442995,13707146,13620064,FALSE
"20845","NC_044067.1",20845,2,2,0,1,11613504,11454382,15591548,15432426,FALSE
"20846","NC_044067.1",20846,1,1,0,1,11598988,11598969,11599443,11599424,FALSE
"20847","NC_044067.1",20847,1,1,0,1,11599002,11598986,11599388,11599372,FALSE
"20848","NC_044067.1",20848,1,1,0,1,11808168,11424392,21402479,21018703,FALSE
"20849","NC_044067.1",20849,180,3,5,146,11633794,11632880,11634282,11633269,TRUE
"20850","NC_044067.1",20850,1,1,1,1,11644727,11644345,11651562,11651180,FALSE
"20851","NC_044067.1",20851,3,3,1,1,11656074,11655386,11657813,11657125,FALSE
"20852","NC_044067.1",20852,1,1,0,1,11670005,11669471,11683365,11682831,FALSE
"20853","NC_044067.1",20853,2,2,0,1,11883064,11483059,24215172,23815167,FALSE
"20854","NC_044067.1",20854,1,1,0,1,11736054,11735714,11744565,11744225,FALSE
"20855","NC_044067.1",20855,2,1,0,2,11753363,11753357,11753510,11753504,FALSE
"20856","NC_044067.1",20856,1,1,0,1,11820829,11820795,11821583,11821549,FALSE
"20857","NC_044067.1",20857,2,1,0,1,11822108,11821791,11826324,11826148,FALSE
"20858","NC_044067.1",20858,1,1,0,1,11853547,11848895,11969865,11965213,FALSE
"20859","NC_044067.1",20859,3,1,0,3,12035103,11788208,15242756,15076234,FALSE
"20860","NC_044067.1",20860,3,1,0,3,11921313,11918545,11970418,11967508,FALSE
"20861","NC_044067.1",20861,1,1,0,1,12006243,11939214,13681783,13614754,FALSE
"20862","NC_044067.1",20862,1,1,0,1,12116014,11832548,19202686,18919220,FALSE
"20863","NC_044067.1",20863,1,1,0,1,12044873,11907221,15486162,15348510,FALSE
"20864","NC_044067.1",20864,1,1,0,1,11999690,11957646,13050805,13008761,FALSE
"20865","NC_044067.1",20865,1,1,0,1,12250996,11874234,21670060,21293298,FALSE
"20866","NC_044067.1",20866,1,1,0,1,12067422,12067416,12067558,12067552,FALSE
"20867","NC_044067.1",20867,1,1,0,1,12077197,12077180,12077577,12077560,FALSE
"20868","NC_044067.1",20868,1,1,0,1,12108613,12107703,12112302,12111392,FALSE
"20869","NC_044067.1",20869,3,1,0,2,12160022,12159245,12160567,12159932,FALSE
"20870","NC_044067.1",20870,4,3,1,1,12168297,12167665,12171018,12170386,FALSE
"20871","NC_044067.1",20871,1,1,0,1,12280989,12078233,17348991,17146235,FALSE
"20872","NC_044067.1",20872,3,3,0,1,12196781,12195947,12210338,12209504,FALSE
"20873","NC_044067.1",20873,8,2,0,8,12824891,12012502,23352201,22156726,FALSE
"20874","NC_044067.1",20874,1,1,0,1,12296145,12133351,16364648,16201854,FALSE
"20875","NC_044067.1",20875,56,3,9,47,12722357,12122310,19193626,18505605,TRUE
"20876","NC_044067.1",20876,30,3,6,7,12259650,12258636,12262278,12261186,FALSE
"20877","NC_044067.1",20877,1,1,0,1,12365638,12335356,13108014,13077732,FALSE
"20878","NC_044067.1",20878,1,1,0,1,12443127,12343474,14934292,14834639,FALSE
"20879","NC_044067.1",20879,1,1,0,1,12445166,12445079,12447313,12447226,FALSE
"20880","NC_044067.1",20880,7,3,1,6,12889358,12287303,20616894,19888876,FALSE
"20881","NC_044067.1",20881,1,1,0,1,12629462,12265510,21728266,21364314,FALSE
"20882","NC_044067.1",20882,1,1,0,1,12520550,12380030,16033514,15892994,FALSE
"20883","NC_044067.1",20883,1,1,0,1,12522626,12521758,12526395,12525527,FALSE
"20884","NC_044067.1",20884,1,1,0,1,12580042,12536543,13667351,13623852,FALSE
"20885","NC_044067.1",20885,1,1,0,1,12583269,12583256,12583525,12583512,FALSE
"20886","NC_044067.1",20886,1,1,0,1,12583319,12583311,12583502,12583494,FALSE
"20887","NC_044067.1",20887,2,2,0,1,12700373,12654063,13857841,13811531,FALSE
"20888","NC_044067.1",20888,5,3,1,1,12703529,12703137,12704356,12703964,FALSE
"20889","NC_044067.1",20889,7,3,2,5,12745360,12744860,12748324,12747824,FALSE
"20890","NC_044067.1",20890,22,3,4,5,12814107,12813183,12818112,12817188,FALSE
"20891","NC_044067.1",20891,1,1,0,1,12892534,12892094,12903547,12903107,FALSE
"20892","NC_044067.1",20892,3,2,0,2,13068242,12850482,18512241,18294481,FALSE
"20893","NC_044067.1",20893,2,2,0,1,13093969,12856454,19031805,18794290,FALSE
"20894","NC_044067.1",20894,1,1,0,1,13007355,13007348,13007489,13007482,FALSE
"20895","NC_044067.1",20895,7,3,5,3,13052128,13051090,13066424,13065388,FALSE
"20896","NC_044067.1",20896,1,1,0,1,13106110,13106024,13108240,13108154,FALSE
"20897","NC_044067.1",20897,26,3,2,16,13160445,13151787,13354599,13345941,TRUE
"20898","NC_044067.1",20898,1,1,0,1,13233291,13096395,16655567,16518671,FALSE
"20899","NC_044067.1",20899,4,2,0,2,13196833,13196719,13199358,13199244,FALSE
"20900","NC_044067.1",20900,2,2,0,1,13206619,13190046,13620925,13604352,FALSE
"20901","NC_044067.1",20901,1,1,0,1,13278102,13136200,16825666,16683764,FALSE
"20902","NC_044067.1",20902,1,1,0,1,13441114,13040212,23748487,23347585,FALSE
"20903","NC_044067.1",20903,1,1,0,1,13313669,13270953,14381546,14338830,FALSE
"20904","NC_044067.1",20904,1,1,0,1,13433706,13153779,20431609,20151682,FALSE
"20905","NC_044067.1",20905,3,3,1,1,13312860,13312254,13314205,13313599,FALSE
"20906","NC_044067.1",20906,3,3,0,1,13313045,13312417,13315802,13315174,FALSE
"20907","NC_044067.1",20907,1,1,0,1,13388692,13334921,14732942,14679171,FALSE
"20908","NC_044067.1",20908,2,1,0,1,13397084,13396827,13402015,13401807,FALSE
"20909","NC_044067.1",20909,1,1,0,1,13446805,13359118,15638905,15551218,FALSE
"20910","NC_044067.1",20910,3,3,1,1,13419255,13418505,13423236,13422486,FALSE
"20911","NC_044067.1",20911,2,2,0,1,13420550,13420450,13423020,13422920,FALSE
"20912","NC_044067.1",20912,3,3,0,1,13562036,13561516,13562996,13562476,FALSE
"20913","NC_044067.1",20913,1,1,0,1,13630067,13561319,15348757,15280009,FALSE
"20914","NC_044067.1",20914,2,1,0,1,13601744,13601536,13605439,13605268,FALSE
"20915","NC_044067.1",20915,1,1,0,1,13671942,13533220,17139992,17001270,FALSE
"20916","NC_044067.1",20916,1,1,0,1,13648111,13621434,14315007,14288330,FALSE
"20917","NC_044067.1",20917,1,1,0,1,13707916,13599600,16415800,16307484,FALSE
"20918","NC_044067.1",20918,2,2,0,1,13864596,13464596,24567704,24167704,FALSE
"20919","NC_044067.1",20919,1,1,0,1,13703313,13703262,13704519,13704468,FALSE
"20920","NC_044067.1",20920,1,1,0,1,13716785,13716665,13719769,13719649,FALSE
"20921","NC_044067.1",20921,1,1,0,1,13726959,13726858,13729399,13729298,FALSE
"20922","NC_044067.1",20922,1,1,0,1,13727806,13727365,13738573,13738132,FALSE
"20923","NC_044067.1",20923,1,1,0,1,13727815,13727359,13739194,13738738,FALSE
"20924","NC_044067.1",20924,1,1,0,1,13765139,13727707,14700922,14663490,FALSE
"20925","NC_044067.1",20925,1,1,0,1,13823931,13707369,16737997,16621435,FALSE
"20926","NC_044067.1",20926,1,1,0,1,13770506,13761628,13992314,13983436,FALSE
"20927","NC_044067.1",20927,1,1,0,1,13813581,13777923,14704887,14669229,FALSE
"20928","NC_044067.1",20928,4,1,0,4,14151474,13675281,20632312,20151919,FALSE
"20929","NC_044067.1",20929,1,1,0,1,13811892,13811299,13825217,13824624,FALSE
"20930","NC_044067.1",20930,4,2,0,2,13830434,13830378,13831770,13831714,FALSE
"20931","NC_044067.1",20931,3,3,0,1,13898214,13826498,15667887,15596171,FALSE
"20932","NC_044067.1",20932,1,1,0,1,13898725,13840937,15343432,15285644,FALSE
"20933","NC_044067.1",20933,4,2,0,1,13884082,13883920,13887373,13887236,FALSE
"20934","NC_044067.1",20934,3,3,0,1,13928604,13927804,13929336,13928536,FALSE
"20935","NC_044067.1",20935,1,1,0,1,14152409,13818377,22502869,22168837,FALSE
"20936","NC_044067.1",20936,1,1,0,1,14011874,13979450,14822474,14790050,FALSE
"20937","NC_044067.1",20937,6,2,0,3,14294990,13898540,19132193,18780005,FALSE
"20938","NC_044067.1",20938,1,1,0,1,14070704,13972968,16514127,16416391,FALSE
"20939","NC_044067.1",20939,4,3,1,2,14042210,14041282,14053009,14052081,FALSE
"20940","NC_044067.1",20940,3,3,0,1,14053205,14052203,14058136,14057134,FALSE
"20941","NC_044067.1",20941,1,1,0,1,14164712,13950373,19522837,19308498,FALSE
"20942","NC_044067.1",20942,7,2,0,5,14058012,14057822,14062750,14062560,FALSE
"20943","NC_044067.1",20943,34,2,1,21,14068892,14068498,14074772,14074476,TRUE
"20944","NC_044067.1",20944,1,1,0,1,14292231,13904702,23980414,23592885,FALSE
"20945","NC_044067.1",20945,1,1,0,1,14217418,13981579,20112689,19876850,FALSE
"20946","NC_044067.1",20946,1,1,0,1,14297100,14286452,14545528,14534880,FALSE
"20947","NC_044067.1",20947,2,2,0,1,14424207,14244398,18919418,18739609,FALSE
"20948","NC_044067.1",20948,3,3,0,1,14416142,14415540,14416700,14416098,FALSE
"20949","NC_044067.1",20949,4,2,0,1,14415757,14415665,14417240,14417145,FALSE
"20950","NC_044067.1",20950,20,3,1,9,14421827,14420919,14429572,14428664,FALSE
"20951","NC_044067.1",20951,16,3,0,7,14462554,14461649,14464140,14463263,FALSE
"20952","NC_044067.1",20952,9,3,0,4,14463561,14462691,14465444,14464574,FALSE
"20953","NC_044067.1",20953,2,2,2,1,14498062,14498042,14498542,14498522,FALSE
"20954","NC_044067.1",20954,2,2,2,1,14498489,14498483,14498646,14498640,FALSE
"20955","NC_044067.1",20955,1,1,0,1,14770408,14373592,24676632,24279816,FALSE
"20956","NC_044067.1",20956,24,3,0,18,14745250,14399750,23360994,23015494,FALSE
"20957","NC_044067.1",20957,1,1,0,1,14753404,14494328,21228592,20969516,FALSE
"20958","NC_044067.1",20958,1,1,0,1,14687104,14643574,15775372,15731842,FALSE
"20959","NC_044067.1",20959,23,3,8,5,14684496,14683638,14690516,14689578,FALSE
"20960","NC_044067.1",20960,1,1,0,1,14692391,14692376,14692622,14692607,FALSE
"20961","NC_044067.1",20961,3,3,3,1,14693183,14692371,14693607,14692795,FALSE
"20962","NC_044067.1",20962,1,1,0,1,14771482,14736127,15655299,15619944,FALSE
"20963","NC_044067.1",20963,2,1,2,1,14866001,14673169,19685945,19493091,FALSE
"20964","NC_044067.1",20964,6,3,1,4,15118225,14692440,21793619,21270944,FALSE
"20965","NC_044067.1",20965,11,3,0,4,14940418,14824864,16715212,16614274,FALSE
"20966","NC_044067.1",20966,1,1,0,1,14953024,14835454,17891775,17774205,FALSE
"20967","NC_044067.1",20967,1,1,0,1,14901231,14901189,14902286,14902244,FALSE
"20968","NC_044067.1",20968,1,1,0,1,14950313,14857756,17264131,17171574,FALSE
"20969","NC_044067.1",20969,5,2,0,5,15512916,15027667,20425776,20045106,FALSE
"20970","NC_044067.1",20970,2,2,0,1,15153264,15153256,15153454,15153446,FALSE
"20971","NC_044067.1",20971,1,1,0,1,15155293,15153161,15208589,15206457,FALSE
"20972","NC_044067.1",20972,1,1,0,1,15170154,15170138,15170549,15170533,FALSE
"20973","NC_044067.1",20973,1,1,0,1,15243434,15177368,16895064,16828998,FALSE
"20974","NC_044067.1",20974,7,3,2,3,15218933,15217529,15236769,15235365,FALSE
"20975","NC_044067.1",20975,1,1,0,1,15220111,15216081,15320712,15316682,FALSE
